"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","searchTerm"
"843","RT @ODIHQ: Core #data assets in #agriculture are key to our data infrastructure – @tommyh #ODIFutures https://t.co/8OdbjVSXhi https://t.co/…",FALSE,0,NA,2015-12-02 20:57:35,FALSE,NA,"672157689233870849",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DavidLeZaks",14,TRUE,FALSE,NA,NA,"agriculture"
"844","#globalagdev: Underwater #agriculture, communal refrigerators fighting #foodwaste, and more Big Ideas in #GlobalAg: https://t.co/tEltdxE6kw",FALSE,1,NA,2015-12-02 20:57:31,FALSE,NA,"672157669344550912",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","growingsocially",0,FALSE,FALSE,NA,NA,"agriculture"
"845","#globalagdev: Underwater #agriculture, communal refrigerators fighting #foodwaste, and more Big Ideas in #GlobalAg: https://t.co/5eD6EM9nEk",FALSE,1,NA,2015-12-02 20:57:19,FALSE,NA,"672157621567234048",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","blogaffinity",0,FALSE,FALSE,NA,NA,"agriculture"
"846","RT @WorldBank: Today, #agriculture accounts for 70% of global #water withdrawals: https://t.co/neOba1eUbx #COP21 https://t.co/vGen8c02R6",FALSE,0,NA,2015-12-02 20:57:15,FALSE,NA,"672157601824509953",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tictoc22",72,TRUE,FALSE,NA,NA,"agriculture"
"847","Retweeted World Bank (@WorldBank):

Today, #agriculture accounts for 70% of global #water withdrawals:... https://t.co/fJ4zjCNPul",FALSE,0,NA,2015-12-02 20:57:10,FALSE,NA,"672157583080206336",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Inboxmeiya",0,FALSE,FALSE,NA,NA,"agriculture"
"848","RT @WorldBank: Today, #agriculture accounts for 70% of global #water withdrawals: https://t.co/neOba1eUbx #COP21 https://t.co/vGen8c02R6",FALSE,0,NA,2015-12-02 20:57:07,FALSE,NA,"672157570220613633",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Inboxmeiya",72,TRUE,FALSE,NA,NA,"agriculture"
"849","Mississippi has 19,700,000 acres of forests! Pretty incredible, right? #FarmFamiliesMS #agriculture #forestry",FALSE,0,NA,2015-12-02 20:57:01,FALSE,NA,"672157544400347136",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","farmfamiliesms",1,FALSE,FALSE,NA,NA,"agriculture"
"850","""I work with poisons all day"" Part 2 of @VQR #truestory series. #riverrunsagain  #agriculture #prganic https://t.co/gv9mBjSwJv",FALSE,0,NA,2015-12-02 20:56:55,FALSE,NA,"672157518081236993",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Meeratweets",1,FALSE,FALSE,NA,NA,"agriculture"
"851","RT @WorldBank: Today, #agriculture accounts for 70% of global #water withdrawals: https://t.co/neOba1eUbx #COP21 https://t.co/vGen8c02R6",FALSE,0,NA,2015-12-02 20:56:40,FALSE,NA,"672157457402093568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WakayaKE",72,TRUE,FALSE,NA,NA,"agriculture"
"852","RT @WorldBank: Today, #agriculture accounts for 70% of global #water withdrawals: https://t.co/neOba1eUbx #COP21 https://t.co/vGen8c02R6",FALSE,0,NA,2015-12-02 20:56:08,FALSE,NA,"672157321590661120",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","NenaRivasM",72,TRUE,FALSE,NA,NA,"agriculture"
"853","RT @WorldBank: Today, #agriculture accounts for 70% of global #water withdrawals: https://t.co/neOba1eUbx #COP21 https://t.co/vGen8c02R6",FALSE,0,NA,2015-12-02 20:55:54,FALSE,NA,"672157262459179008",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","meganmoneill",72,TRUE,FALSE,NA,NA,"agriculture"
"854","Panasonic develops tomato-picking robot- Nikkei Asian Review https://t.co/jYbXy8l0JH #MachineVision #agriculture https://t.co/iro6QbRPma",FALSE,0,NA,2015-12-02 20:55:43,FALSE,NA,"672157215999074305",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AcquireControl",0,FALSE,FALSE,NA,NA,"agriculture"
"855","RT @GrowingReturns: How do we achieve climate-smart #agriculture? With lessons learned from farmers and ranchers: https://t.co/VCvJOGVlnP #…",FALSE,0,NA,2015-12-02 20:55:33,FALSE,NA,"672157174366212097",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DavidLeZaks",4,TRUE,FALSE,NA,NA,"agriculture"
"856","RT @WorldBank Today, #agriculture accounts for 70% of global #water withdrawals: https://t.co/uvEtGULOPn #COP21 https://t.co/UCgYqvy04J",FALSE,0,NA,2015-12-02 20:55:28,FALSE,NA,"672157156800512000",NA,"<a href=""http://props.org/"" rel=""nofollow"">props.org</a>","waterWatchr",0,FALSE,FALSE,NA,NA,"agriculture"
"857","RT @WorldBank: Today, #agriculture accounts for 70% of global #water withdrawals: https://t.co/neOba1eUbx #COP21 https://t.co/vGen8c02R6",FALSE,0,NA,2015-12-02 20:54:41,FALSE,NA,"672156957772484609",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sipandekeso",72,TRUE,FALSE,NA,NA,"agriculture"
"858","RT @Sinde_d: Today, #agriculture accounts for 70% of global #water withdrawals: https://t.co/AiG93ho5Dr https://t.co/jo4QxtlljB",FALSE,0,NA,2015-12-02 20:54:06,FALSE,NA,"672156812238577665",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","nawsheenh",2,FALSE,FALSE,NA,NA,"agriculture"
"859","RT @WorldBank: Today, #agriculture accounts for 70% of global #water withdrawals: https://t.co/neOba1eUbx #COP21 https://t.co/vGen8c02R6",FALSE,0,NA,2015-12-02 20:54:00,FALSE,NA,"672156788029063168",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","princekelvin94",72,TRUE,FALSE,NA,NA,"agriculture"
"860","RT @WorldBank: Today, #agriculture accounts for 70% of global #water withdrawals: https://t.co/neOba1eUbx #COP21 https://t.co/vGen8c02R6",FALSE,0,NA,2015-12-02 20:53:41,FALSE,NA,"672156708232409088",NA,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>","ChrisBrey1",72,TRUE,FALSE,NA,NA,"agriculture"
"861","RT @WorldBank: Today, #agriculture accounts for 70% of global #water withdrawals: https://t.co/neOba1eUbx #COP21 https://t.co/vGen8c02R6",FALSE,0,NA,2015-12-02 20:53:37,FALSE,NA,"672156688976355328",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","NoumanGhumman",72,TRUE,FALSE,NA,NA,"agriculture"
"862","RT @WorldBank: Today, #agriculture accounts for 70% of global #water withdrawals: https://t.co/neOba1eUbx #COP21 https://t.co/vGen8c02R6",FALSE,0,NA,2015-12-02 20:53:26,FALSE,NA,"672156643010981889",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","Kamukwape",72,TRUE,FALSE,NA,NA,"agriculture"
"863","RT @WorldBank: Today, #agriculture accounts for 70% of global #water withdrawals: https://t.co/neOba1eUbx #COP21 https://t.co/vGen8c02R6",FALSE,0,NA,2015-12-02 20:53:21,FALSE,NA,"672156620676198400",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","linis2613",72,TRUE,FALSE,NA,NA,"agriculture"
"864","RT @WorldBank: Today, #agriculture accounts for 70% of global #water withdrawals: https://t.co/neOba1eUbx #COP21 https://t.co/vGen8c02R6",FALSE,0,NA,2015-12-02 20:53:02,FALSE,NA,"672156543840706560",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rabia100",72,TRUE,FALSE,NA,NA,"agriculture"
"865","RT @WorldBank: Today, #agriculture accounts for 70% of global #water withdrawals: https://t.co/neOba1eUbx #COP21 https://t.co/vGen8c02R6",FALSE,0,NA,2015-12-02 20:52:28,FALSE,NA,"672156400131293184",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","Dr_Hafsa_Ahmed",72,TRUE,FALSE,NA,NA,"agriculture"
"866","RT @WorldBank: Today, #agriculture accounts for 70% of global #water withdrawals: https://t.co/neOba1eUbx #COP21 https://t.co/vGen8c02R6",FALSE,0,NA,2015-12-02 20:52:16,FALSE,NA,"672156351381028864",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","waluwande",72,TRUE,FALSE,NA,NA,"agriculture"
"867","RT @WorldBank: Today, #agriculture accounts for 70% of global #water withdrawals: https://t.co/neOba1eUbx #COP21 https://t.co/vGen8c02R6",FALSE,0,NA,2015-12-02 20:52:08,FALSE,NA,"672156318019530753",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","broeke4",72,TRUE,FALSE,NA,NA,"agriculture"
"868","Great field trip to Nu Tech today #nevadacubpride #agriculture #NuTechSeed https://t.co/DBMFkOOcTK",FALSE,2,NA,2015-12-02 20:51:51,FALSE,NA,"672156245629898752",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NevadaFFA",1,FALSE,FALSE,NA,NA,"agriculture"
"869","RT @WorldBank: Today, #agriculture accounts for 70% of global #water withdrawals: https://t.co/neOba1eUbx #COP21 https://t.co/vGen8c02R6",FALSE,0,NA,2015-12-02 20:51:41,FALSE,NA,"672156202508271617",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vishalgreat",72,TRUE,FALSE,NA,NA,"agriculture"
"870","RT @WorldBank: Today, #agriculture accounts for 70% of global #water withdrawals: https://t.co/neOba1eUbx #COP21 https://t.co/vGen8c02R6",FALSE,0,NA,2015-12-02 20:51:14,FALSE,NA,"672156089723568129",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","IfhamNizam3",72,TRUE,FALSE,NA,NA,"agriculture"
"871","RT @WorldBank: Today, #agriculture accounts for 70% of global #water withdrawals: https://t.co/neOba1eUbx #COP21 https://t.co/vGen8c02R6",FALSE,0,NA,2015-12-02 20:50:53,FALSE,NA,"672156001487863808",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","abmorrell",72,TRUE,FALSE,NA,NA,"agriculture"
"872","RT @WorldBank: Today, #agriculture accounts for 70% of global #water withdrawals: https://t.co/neOba1eUbx #COP21 https://t.co/vGen8c02R6",FALSE,0,NA,2015-12-02 20:50:52,FALSE,NA,"672155998807715840",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Aradki",72,TRUE,FALSE,NA,NA,"agriculture"
"873","RT @WorldBank: Today, #agriculture accounts for 70% of global #water withdrawals: https://t.co/neOba1eUbx #COP21 https://t.co/vGen8c02R6",FALSE,0,NA,2015-12-02 20:50:30,FALSE,NA,"672155903810998274",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sinde_d",72,TRUE,FALSE,NA,NA,"agriculture"
"874","Today, #agriculture accounts for 70% of global #water withdrawals: https://t.co/neOba1eUbx #COP21 https://t.co/vGen8c02R6",FALSE,47,NA,2015-12-02 20:50:15,FALSE,NA,"672155844008673280",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","WorldBank",72,FALSE,FALSE,NA,NA,"agriculture"
"875","#November #Hemp Harvest at a #Farm in the #Mountains of #Colorado https://t.co/jCaqO9mQDf   #cbd #agriculture #cannabis",FALSE,0,NA,2015-12-02 20:49:19,FALSE,NA,"672155606975811584",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ChimneyRockHemp",0,FALSE,FALSE,NA,NA,"agriculture"
"876","RT @rsaik: Sooo Honored to have Dr @kevinfolta at #FFE15 talking to us about BioTech in #Agriculture https://t.co/wzAUprKH7f",FALSE,0,NA,2015-12-02 20:48:44,FALSE,NA,"672155461651578880",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HarbourJim",14,TRUE,FALSE,NA,NA,"agriculture"
"877",".@the_IDB Alejandro Escobar: #localcontent centered on #agriculture focus on increasing yields to feed growing world population #csislive",FALSE,0,NA,2015-12-02 20:46:16,FALSE,NA,"672154839342850048",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CSIS_USLD",0,FALSE,FALSE,NA,NA,"agriculture"
"878","RT @DFID_Research: New study links poverty to heightened levels of #aflatoxin exposure https://t.co/EKVHprH4E0  #Kenya #Agriculture #Nutrit…",FALSE,0,NA,2015-12-02 20:45:03,FALSE,NA,"672154535553597440",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","verenicamutiro",6,TRUE,FALSE,NA,NA,"agriculture"
"879","Should independent research be used to determine #neonicotinoid policy? via @TheOrganicView https://t.co/kqwOAcuoIV #bees #agriculture",FALSE,0,NA,2015-12-02 20:44:38,FALSE,NA,"672154430737915904",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","SaveOurBees_",0,FALSE,FALSE,NA,NA,"agriculture"
"880","Should independent research be used to determine #neonicotinoid policy? via @TheOrganicView https://t.co/TGXvbEvLLd #bees #agriculture",FALSE,0,NA,2015-12-02 20:44:38,FALSE,NA,"672154428405846016",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","organic_view",0,FALSE,FALSE,NA,NA,"agriculture"
"881","Should independent research be used to determine #neonicotinoid policy? via @TheOrganicView https://t.co/xxsqUBhkNt #bees #agriculture",FALSE,0,NA,2015-12-02 20:44:37,FALSE,NA,"672154425797033985",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","PesticideNews",0,FALSE,FALSE,NA,NA,"agriculture"
"882","Should independent research be used to determine #neonicotinoid policy? via @TheOrganicView https://t.co/AAq5LFdxsE #bees #agriculture",FALSE,1,NA,2015-12-02 20:44:37,FALSE,NA,"672154422852640769",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","OrganicReporter",0,FALSE,FALSE,NA,NA,"agriculture"
"883","Should independent research be used to determine #neonicotinoid policy? via @TheOrganicView https://t.co/WmsWjNcS5a #bees #agriculture",FALSE,0,NA,2015-12-02 20:44:36,FALSE,NA,"672154420231151616",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","neonicshow",0,FALSE,FALSE,NA,NA,"agriculture"
"884","Should independent research be used to determine #neonicotinoid policy? via @TheOrganicView https://t.co/xol6DaDofX #bees #agriculture",FALSE,0,NA,2015-12-02 20:44:36,FALSE,NA,"672154418645753856",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","NeonicsGuru",0,FALSE,FALSE,NA,NA,"agriculture"
"885","Should independent research be used to determine #neonicotinoid policy? via @TheOrganicView https://t.co/aGOXgW4Tdi #bees #agriculture",FALSE,0,NA,2015-12-02 20:44:35,FALSE,NA,"672154416934494209",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","Neonicotinoids",0,FALSE,FALSE,NA,NA,"agriculture"
"886","Should independent research be used to determine #neonicotinoid policy? via @TheOrganicView https://t.co/5m3ef38kvS #bees #agriculture",FALSE,0,NA,2015-12-02 20:44:35,FALSE,NA,"672154414510141440",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","GardNGourmet",0,FALSE,FALSE,NA,NA,"agriculture"
"887","Should independent research be used to determine #neonicotinoid policy? via @TheOrganicView https://t.co/f3bOjNz7OG #bees #agriculture",FALSE,0,NA,2015-12-02 20:44:34,FALSE,NA,"672154411125329920",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","biobagfoodbags",0,FALSE,FALSE,NA,NA,"agriculture"
"888","Should independent research be used to determine #neonicotinoid policy? via @TheOrganicView https://t.co/3aAcmJKce1 #bees #agriculture",FALSE,0,NA,2015-12-02 20:44:33,FALSE,NA,"672154408348684288",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","OrganicViewVids",0,FALSE,FALSE,NA,NA,"agriculture"
"889","Should independent research be used to determine #neonicotinoid policy? via @TheOrganicView https://t.co/vcdb9pjQGi #bees #agriculture",FALSE,0,NA,2015-12-02 20:44:33,FALSE,NA,"672154406226419712",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","Neonicotinoid_",0,FALSE,FALSE,NA,NA,"agriculture"
"890","RT @ArFB: ""If we don't tell the cause, we are never going to win these battles we fight in #agriculture."" -Kevin Murphy #ArFBGrow",FALSE,0,NA,2015-12-02 20:44:23,FALSE,NA,"672154367689031680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ARDeptofAgricul",1,TRUE,FALSE,NA,NA,"agriculture"
"891","RT @SarahJeanneDC: Hot off the press - @SPRINGProject2 #agriculture and #nutrition November resource review - https://t.co/lf5DZrFDsH https…",FALSE,0,NA,2015-12-02 20:44:11,FALSE,NA,"672154316631900160",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","SPRINGProject2",1,TRUE,FALSE,NA,NA,"agriculture"
"892","#Agriculture #Climatechange #FoodSecurity Food production is not the way - Tell it to Argentina ! #COP21 #ADP #ART2 …

— Denovo Farming (De…",FALSE,0,NA,2015-12-02 20:43:55,FALSE,NA,"672154248944160768",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Denovo777",0,FALSE,FALSE,NA,NA,"agriculture"
"893","Hot off the press - @SPRINGProject2 #agriculture and #nutrition November resource review - https://t.co/lf5DZrFDsH https://t.co/l6Ducswsho",FALSE,1,NA,2015-12-02 20:43:30,FALSE,NA,"672154144501858305",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SarahJeanneDC",1,FALSE,FALSE,NA,NA,"agriculture"
"894","""If we don't tell the cause, we are never going to win these battles we fight in #agriculture."" -Kevin Murphy #ArFBGrow",FALSE,1,NA,2015-12-02 20:43:02,FALSE,NA,"672154026901811200",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ArFB",1,FALSE,FALSE,NA,NA,"agriculture"
"895","RT @mgmargarita7236: Truly! He kept saying they have to work on explaining #Agriculture to the Public!  @MonsantoCo destroyer of Life! http…",FALSE,0,NA,2015-12-02 20:42:48,FALSE,NA,"672153968257044480",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Viccimn",1,TRUE,FALSE,NA,NA,"agriculture"
"896","RT @Todd_Klassy: Red barn on snow.
Pine Bluff, #Wisconsin
#farmpics #agriculture #ag #rural #winter
@WisconsinTrails https://t.co/fi76FoDWF1",FALSE,0,NA,2015-12-02 20:42:20,FALSE,NA,"672153849214443520",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mattwatkins80",5,TRUE,FALSE,NA,NA,"agriculture"
"897","How To Build A Greenhouse | Rimol Greenhouses | #greenhouse #agriculture #localfood https://t.co/h5QaGOvccw",FALSE,2,NA,2015-12-02 20:40:59,FALSE,NA,"672153511417815041",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","RimolGreenhouse",0,FALSE,FALSE,NA,NA,"agriculture"
"898","Gorgeous. RT @Todd_Klassy: Red barn on snow. Pine Bluff, #Wisconsin
#farmpics #agriculture #ag #rural #winter https://t.co/VDSG3MBYEd",FALSE,15,NA,2015-12-02 20:39:24,FALSE,NA,"672153111990022146",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","WisconsinTrails",1,FALSE,FALSE,NA,NA,"agriculture"
"899","RT @cgiarclimate: Are you a student following #agriculture at #COP21? Check out this Master's degree at @nuigalway https://t.co/R7o0JH1i5x",FALSE,0,NA,2015-12-02 20:38:29,FALSE,NA,"672152879583633409",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","Kamukwape",5,TRUE,FALSE,NA,NA,"agriculture"
"900","RT @AgriMarketing: The next issue of Agri Marketing magazine is now available for free online viewing...see: https://t.co/zwEdDOaDxT #agric…",FALSE,0,NA,2015-12-02 20:38:28,FALSE,NA,"672152878568611840",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","Kamukwape",2,TRUE,FALSE,NA,NA,"agriculture"
"901","RT @cgiarclimate: Are you a student following #agriculture at #COP21? Check out this Master's degree at @nuigalway https://t.co/R7o0JH1i5x",FALSE,0,NA,2015-12-02 20:36:11,FALSE,NA,"672152304221560833",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","dejirauf",5,TRUE,FALSE,NA,NA,"agriculture"
"902","Improving #agriculture and #nutrition with #OpenData https://t.co/uX5nWczSMQ via @ODIHQ @godanSec https://t.co/qsFQXm7eK2",FALSE,2,NA,2015-12-02 20:36:01,FALSE,NA,"672152262190301184",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","AgroKnow",4,FALSE,FALSE,NA,NA,"agriculture"
"903","RT @earthtoday: Farmers Benefit From Satellite Coverage https://t.co/QObIPgr9zl #agriculture https://t.co/8l33U6IH1N",FALSE,0,NA,2015-12-02 20:32:04,FALSE,NA,"672151265707753472",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","spacecommerce",3,TRUE,FALSE,NA,NA,"agriculture"
"904","RT @earthtoday: Farmers Benefit From Satellite Coverage https://t.co/QObIPgr9zl #agriculture https://t.co/8l33U6IH1N",FALSE,0,NA,2015-12-02 20:32:04,FALSE,NA,"672151265686781952",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","SpaceRef",3,TRUE,FALSE,NA,NA,"agriculture"
"905","RT @earthtoday: Farmers Benefit From Satellite Coverage https://t.co/QObIPgr9zl #agriculture https://t.co/8l33U6IH1N",FALSE,0,NA,2015-12-02 20:32:04,FALSE,NA,"672151265640636419",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","EuropeanSpace",3,TRUE,FALSE,NA,NA,"agriculture"
"906","Farmers Benefit From Satellite Coverage https://t.co/QObIPgr9zl #agriculture https://t.co/8l33U6IH1N",FALSE,5,NA,2015-12-02 20:31:54,FALSE,NA,"672151225157197825",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","earthtoday",3,FALSE,FALSE,NA,NA,"agriculture"
"907","RT @ArFB: ""We tend to focus on the 5 to 7 percent who are enrolled in #agriculture courses rather than the 93 percent who are not."" #ArFBGr…",FALSE,0,NA,2015-12-02 20:31:09,FALSE,NA,"672151035700350977",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Bunnylips12",1,TRUE,FALSE,NA,NA,"agriculture"
"908","""We tend to focus on the 5 to 7 percent who are enrolled in #agriculture courses rather than the 93 percent who are not."" #ArFBGrow",FALSE,0,NA,2015-12-02 20:30:57,FALSE,NA,"672150986660577281",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ArFB",1,FALSE,FALSE,NA,NA,"agriculture"
"909","Are you a student following #agriculture at #COP21? Check out this Master's degree at @nuigalway https://t.co/R7o0JH1i5x",FALSE,2,NA,2015-12-02 20:30:21,FALSE,NA,"672150836043259906",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","cgiarclimate",5,FALSE,FALSE,NA,NA,"agriculture"
"910","#Agriculture #Climatechange #FoodSecurity Food production is not the way - Tell it to Argentina ! #COP21 #ADP #ART2 …",FALSE,0,NA,2015-12-02 20:28:44,FALSE,NA,"672150428948262912",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Denovo777",0,FALSE,FALSE,NA,NA,"agriculture"
"911","#countyofgp responds to #ABgov decision to do more consultation on #Bill6. Chatted w/ Coun. Beck on the matter #gpab #agriculture Stay tuned",FALSE,0,NA,2015-12-02 20:27:39,FALSE,NA,"672150154162540544",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","DHTJocelyn",0,FALSE,FALSE,NA,NA,"agriculture"
"912","2 speaking engagements in Birmingham (#fwagrisummit) &amp; Dublin (#EIPagri) for the next 2 days on the topic of #socialmedia in #agriculture <ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008E>",FALSE,1,NA,2015-12-02 20:27:02,FALSE,NA,"672149998415532032",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","halo42",0,FALSE,FALSE,NA,NA,"agriculture"
"913","@BBCFarmingToday #modernslavery  #agriculture will be discussed at our FREE  #ruralcrime conf nxt wk @HarperAdamsUni https://t.co/887Sau42G9",FALSE,0,"BBCFarmingToday",2015-12-02 20:25:39,FALSE,NA,"672149650607087617","819612452","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DrRJByrne",0,FALSE,FALSE,NA,NA,"agriculture"
"914","#Agriculture #Climatechange #FoodSecurity  Food production is not the way - Tell it to Argentina ! #COP21 #ADP #ART2 https://t.co/ULmiyDGFjr",FALSE,0,NA,2015-12-02 20:25:15,FALSE,NA,"672149549465645057",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Bertrand_Noiret",1,FALSE,FALSE,NA,NA,"agriculture"
"915","RT @AgriMarketing: The next issue of Agri Marketing magazine is now available for free online viewing...see: https://t.co/zwEdDOaDxT #agric…",FALSE,0,NA,2015-12-02 20:23:26,FALSE,NA,"672149092621946881",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","UNL_NAMA",2,TRUE,FALSE,NA,NA,"agriculture"
"916","This is such an incredible crowd funded project... Worth supporting Twitterverse! #indigenouswellness #Agriculture https://t.co/JX8Gj01NWt",FALSE,0,NA,2015-12-02 20:23:19,FALSE,NA,"672149063706370048",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","teresi",0,FALSE,FALSE,NA,NA,"agriculture"
"917","RT @AlynSmithMEP: Time for the Winter edition of my #Agriculture newsletter - if you know someone who'd be interested, drop me a line! http…",FALSE,0,NA,2015-12-02 20:23:18,FALSE,NA,"672149059113779203",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GlasgowSNP",2,TRUE,FALSE,NA,NA,"agriculture"
"918","The next issue of Agri Marketing magazine is now available for free online viewing...see: https://t.co/zwEdDOaDxT #agriculture",FALSE,2,NA,2015-12-02 20:23:03,FALSE,NA,"672148996664594432",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AgriMarketing",2,FALSE,FALSE,NA,NA,"agriculture"
